Date,Open,High,Low,Close,Volume,Label
1996-10-31,5.224754164043637,5.5499,5.224754164043637,5.5499,78298800,Hold
1996-11-01,5.605960564164766,5.6171717668332475,5.314449920586098,5.404146,72919600,Hold
1996-11-04,5.4041447850399145,5.472815000462433,5.336872740603592,5.43778,50563600,Hold
1996-11-05,5.493840956281716,5.673232323896523,5.443387310727811,5.538689,75245200,Hold
1996-11-06,5.471416789302269,5.6059600897796,5.404145542692698,5.4938400000000005,130768000,Hold
1996-11-07,5.516264381320216,5.830198231607804,5.505053178861946,5.785351,98931600,Hold
1996-11-08,5.807774,5.818985200490379,5.650806698779405,5.807774,65126400,Hold
1996-11-11,5.7965626485673285,5.9759540105793985,5.7965626485673285,5.964742,49072000,Sell
1996-11-12,5.998375495704092,6.009588310310178,5.807773792562039,5.830197,64980000,Hold
1996-11-13,5.841409737266003,5.9311050000000005,5.7741384920300485,5.9311050000000005,51010000,Hold
1996-11-14,5.908682046177931,5.964741285097655,5.830197981528828,5.852622,55894000,Hold
1996-11-15,5.897468447471626,5.93110447071706,5.68444272202484,5.807774,70366000,Hold
1996-11-18,5.796560448727552,5.8077732623099045,5.617169962053872,5.684442,53246400,Buy
1996-11-19,5.684442518991938,5.852621014696031,5.662018504295907,5.830197,55744800,Hold
1996-11-20,5.852622701464321,5.964742,5.774139434666836,5.964742,51251200,Hold
1996-11-21,5.975953043827956,5.9871650525935465,5.875045772195807,5.919893,47608000,Hold
1996-11-22,5.931104708873927,6.132919241933971,5.9086814997346915,6.065648,62998000,Hold
1996-11-25,6.088073040337632,6.088073040337632,5.9535297265830005,6.043225,42967600,Hold
1996-11-26,6.054436016488803,6.088072041222008,5.8638334908502445,6.032012,60537600,Hold
1996-11-27,6.043224759071173,6.14413203854965,5.942317479592697,6.099284,46224400,Hold
1996-11-29,6.110496016336973,6.121707217247329,6.0656479836630295,6.088072,10526800,Hold
1996-12-02,6.099282961359345,6.177767015456262,5.998375699064263,6.155343,46579200,Sell
1996-12-03,6.166555817434112,6.177767826634448,5.852621981599329,5.875046,57721200,Hold
1996-12-04,5.908682601561973,5.908682601561973,5.650807979421092,5.673232,104238400,Buy
1996-12-05,5.68444274490918,5.858227654823063,5.673230737115565,5.774138,77749200,Hold
1996-12-06,5.561111245421838,5.964740280918115,5.561111245421838,5.830197,84043600,Hold
1996-12-09,5.863834423973316,6.08807301002859,5.852622413944726,6.076861,50112400,Hold
1996-12-10,6.155344293585815,6.166556303670222,6.020800979831183,6.043225,41574400,Hold
1996-12-11,5.908682257938695,6.121708019274825,5.863834219389045,6.099284,70680400,Sell
1996-12-12,6.177767605456669,6.200190815796336,5.852621772062492,5.897469,46829200,Hold
1996-12-13,5.8301972082388565,5.942316478465538,5.740501953509131,5.807774,54043200,Hold
1996-12-16,5.863832486673681,5.9086805119711,5.650805981026936,5.684442,41432800,Hold
1996-12-17,5.6508060127746935,5.740501256615467,5.59474598083796,5.628382,77564400,Buy
1996-12-18,5.684443758296135,5.818986261288707,5.673231748503714,5.7405029999999995,57981600,Hold
1996-12-19,5.830197,5.886257036740077,5.751713755821961,5.830197,57612400,Hold
1996-12-20,5.942316266222085,5.942316266222085,5.785349777866008,5.830197,73972800,Hold
1996-12-23,5.841409239503589,5.852621247297204,5.75171398441277,5.774138,29162400,Hold
1996-12-24,5.785349777866008,5.830197,5.695653719081883,5.830197,16136800,Hold
1996-12-26,5.87504572910791,5.987165008683361,5.863833720424548,5.975953,25933200,Sell
1996-12-27,5.987166292529952,6.009590314705129,5.886259,5.886259,21191200,Hold
1996-12-30,5.919893276342532,5.9647413134984175,5.818986,5.818986,25242000,Hold
1996-12-31,5.830198498000338,5.8414105082291465,5.701261591256456,5.706868,24205200,Hold
1997-01-02,5.706867050176414,5.729290259643742,5.583535765444465,5.639595,54883600,Buy
1997-01-03,5.695655618769343,5.897470203829248,5.684444414940095,5.886259,45386800,Hold
1997-01-06,5.931105696535201,6.076861020131466,5.919893686469467,6.054437,60080400,Hold
1997-01-07,6.043224740043461,6.121708,5.975953489689032,6.121708,49252000,Hold
1997-01-08,6.166555560133925,6.166555560133925,5.942317,5.942317,50837200,Hold
1997-01-09,6.009589,6.076860244550399,5.925499338868378,6.009589,40568400,Hold
1997-01-10,5.942316467681705,6.177767015456262,5.942316467681705,6.155343,61880800,Hold
1997-01-13,6.166555779862132,6.212802794849851,6.0992837250699985,6.200191,75290400,Hold
1997-01-14,6.2562514279895804,6.514126039268824,6.233827408355169,6.469278,78270000,Hold
1997-01-15,6.4468524718071425,6.491700500581564,6.31231,6.31231,65558400,Hold
1997-01-16,6.357157221516361,6.368369228709966,6.245037956838369,6.31231,43832400,Hold
1997-01-17,6.312310470004443,6.536548208798747,6.30109765471789,6.514125,46700800,Hold
1997-01-20,6.547761472027816,6.727152020355533,6.525337451672284,6.704728,46481200,Hold
1997-01-21,6.693514985712749,6.794422242747323,6.637454949994621,6.715939,43734400,Sell
1997-01-22,6.727151893763786,6.771999933630902,6.592609388678962,6.609427,46845600,Hold
1997-01-23,6.648667539884237,6.671091556136922,6.424428991873659,6.435641,53573200,Hold
1997-01-24,6.357157524590164,6.390793547774557,6.088071760889311,6.155343,121514800,Hold
1997-01-27,6.200192261217982,6.278676341107051,6.076861750194741,6.132921,54059200,Hold
1997-01-28,6.256250246642462,6.41321754718548,6.099282946099443,6.177767,81343600,Hold
1997-01-29,6.222614814896446,6.267462849958811,5.875045772195807,5.919893,147229200,Hold
1997-01-30,6.009589766995333,6.071254611469467,5.897469666338,6.054437,165497200,Hold
1997-01-31,6.088074425000128,6.267465012634451,6.088074425000128,6.256253,115404000,Sell
1997-02-03,6.334734567923629,6.413218635138401,6.065648759247681,6.121708,79376800,Hold
1997-02-04,6.043226023968358,6.0880740719050745,5.818987398801582,6.020802,158326000,Hold
1997-02-05,5.875044526005626,5.875044526005626,5.39293148038172,5.628382,292629600,Hold
1997-02-06,5.718078990188415,5.8301982810460204,5.65080773857715,5.729291,126946800,Hold
1997-02-07,5.830197510427952,5.841409518757568,5.471416472912816,5.662019,156104800,Hold
