Date,Open,High,Low,Close,Volume,Label
1996-10-31,7.60399043715847,7.659292185792349,7.54868868852459,7.590165,5308000,Buy
1996-11-01,7.617814823741007,7.756069176258993,7.617814823741007,7.686942,4331200,Hold
1996-11-04,7.714594063492063,7.8943247495590825,7.714594063492063,7.839022999999999,4358000,Hold
1996-11-05,7.866673688811189,7.935800874125874,7.866673688811189,7.90815,4170400,Hold
1996-11-06,7.908141620689655,8.046395844827586,7.894316198275861,8.018745,3630400,Hold
1996-11-07,8.018752517006803,8.14318143537415,7.935799904761905,8.129356,3992000,Hold
1996-11-08,8.129356,8.129356,7.991101646258503,8.129356,1837200,Hold
1996-11-11,8.129354866894198,8.129354866894198,8.0878785665529,8.101704,878000,Hold
1996-11-12,8.101706250847457,8.157008,8.004928189830508,8.157008,2601200,Hold
1996-11-13,8.157005373134329,8.350561432835821,8.143179940298507,8.336736,3699600,Hold
1996-11-14,8.336741207357859,8.350566648829432,8.239963117056856,8.267614,3026400,Hold
1996-11-15,8.267610353741496,8.322912095238095,8.074054258503402,8.129356,3563600,Hold
1996-11-18,8.129356563667233,8.226134617996605,8.087880254668931,8.143182000000001,4267200,Hold
1996-11-19,8.157006131756757,8.226133302364866,8.157006131756757,8.184657000000001,1557200,Hold
1996-11-20,8.447340736507938,8.723849434920636,8.447340736507938,8.710024,5612800,Hold
1996-11-21,8.668550070967742,8.668550070967742,8.51647024516129,8.571772,5390000,Hold
1996-11-22,8.682370825000001,8.958879450000001,8.682370825000001,8.848276,3612000,Hold
1996-11-25,8.848277566302652,8.862103,8.682372361934476,8.862103,2535200,Sell
1996-11-26,8.8620998608,8.8897507184,8.6132421424,8.640893,3257600,Hold
1996-11-27,8.654722216640504,8.820627434850865,8.654722216640504,8.806802000000001,2324000,Hold
1996-11-29,8.806796706161137,8.834447559241706,8.751495,8.751495,820800,Hold
1996-12-02,8.751502438291139,8.806804191455695,8.613248055379747,8.737677,1925200,Hold
1996-12-03,8.737677264516128,8.779153580645161,8.571772,8.571772,2420000,Hold
1996-12-04,8.571766720779221,8.640893871753248,8.502639569805195,8.516465,2560000,Buy
1996-12-05,8.516467395498392,8.59942,8.447340225080387,8.59942,2595600,Hold
1996-12-06,8.599417581168831,8.613243011363638,8.40586155844156,8.516465,2858400,Hold
1996-12-09,8.51647024516129,8.599422877419354,8.51647024516129,8.571772,1250800,Hold
1996-12-10,8.571769650793652,8.779151174603175,8.571769650793652,8.710024,1954400,Sell
1996-12-11,8.640893871753248,8.640893871753248,8.40586155844156,8.516465,3702800,Hold
1996-12-12,8.516467738562092,8.571769477124183,8.461166,8.461166,2121200,Hold
1996-12-13,8.461164295566503,8.530291454844008,8.378211704433498,8.419688,2422000,Hold
1996-12-16,8.41969385618729,8.502646505016722,8.267614,8.267614,1940400,Hold
1996-12-17,8.253782588832488,8.253782588832488,8.129353705583757,8.17083,3529200,Buy
1996-12-18,8.170829707070707,8.309084016835016,8.157004276094275,8.212306,2355600,Hold
1996-12-19,8.253786685,8.433517383333333,8.253786685,8.295263,3186000,Hold
1996-12-20,8.30907972847682,8.419683119205297,8.30907972847682,8.350556,4808400,Hold
1996-12-23,8.350564618892507,8.530295314332246,8.350564618892507,8.488819,2170400,Sell
1996-12-24,8.488811276595746,8.50263670212766,8.433509574468086,8.447335,639200,Hold
1996-12-26,8.447342685667753,8.544120752442996,8.447342685667753,8.488819,1649200,Hold
1996-12-27,8.488819,8.516469876221498,8.447342685667753,8.488819,1908800,Hold
1996-12-30,8.488815595394737,8.502641027960527,8.392037567434212,8.405863,1566800,Hold
1996-12-31,8.40586461129568,8.461166352159468,8.309086564784053,8.322911999999999,1630400,Hold
1997-01-02,8.198481898972602,8.198481898972602,8.018751267123287,8.074053,4976800,Buy
1997-01-03,8.12935958528428,8.322915765886288,8.12935958528428,8.267614,3602800,Hold
1997-01-06,8.267609697171382,8.447340342762065,8.239958828618969,8.309086,2596800,Hold
1997-01-07,8.309085134328358,8.336736,8.184656238805971,8.336736,1981600,Hold
1997-01-08,8.336736868552414,8.488816645590683,8.309086,8.309086,2281200,Hold
