Date,Open,High,Low,Close,Volume,Label
1996-10-31,6.212247765150076,6.257800450031679,6.200859593929676,6.2521059999999995,37028800,Hold
1996-11-01,6.252106549467863,6.320435582795381,6.217942032804104,6.257801000000001,56531200,Hold
1996-11-04,6.252108472826087,6.30335562800858,6.229332121376812,6.286273,36006400,Hold
1996-11-05,6.309049879858657,6.445708,6.300508565138997,6.445708,86417600,Hold
1996-11-06,6.440014158539295,6.582366,6.422931529411765,6.582366,71438400,Hold
1996-11-07,6.59375387979094,6.6563892119826065,6.519731100484348,6.5368129999999995,76742400,Hold
1996-11-08,6.531119276442537,6.5368129999999995,6.445707592334494,6.5368129999999995,67369600,Hold
1996-11-11,6.531117826569924,6.593752416013789,6.51403520200326,6.5425059999999995,38593600,Hold
1996-11-12,6.559589587301587,6.645001274474554,6.445707823633157,6.457096,81156800,Hold
1996-11-13,6.542508387697544,6.63930753275862,6.5197320325251304,6.605142999999999,90409600,Hold
1996-11-14,6.616531517578933,6.815824999999999,6.616531517578933,6.815824999999999,114969600,Hold
1996-11-15,6.867070233221476,6.8727646857303615,6.713330219287409,6.787352999999999,104041600,Hold
1996-11-18,6.804435297519014,6.912622601489737,6.770270770658274,6.849988000000001,98585600,Hold
1996-11-19,6.855682820558378,7.100528999999999,6.84429464311559,7.100528999999999,104739200,Sell
1996-11-20,7.106224991843393,7.197330440456771,6.980955000000001,6.980955000000001,123857600,Hold
1996-11-21,7.0378925333124505,7.043586985544194,6.83290537214801,6.849988000000001,130718400,Hold
1996-11-22,6.867071177740864,6.946788421926911,6.804436564587801,6.855683,94424000,Hold
1996-11-25,6.884152693411856,6.998034452369511,6.855681889250813,6.992339999999999,75129600,Hold
1996-11-26,7.015117177235771,7.077752516454191,6.941094389624923,7.003728999999999,108238400,Hold
1996-11-27,7.0208143652256725,7.094837181672026,7.00373172829582,7.083449,44446400,Hold
1996-11-29,7.083445665864124,7.157469176311678,7.083445665864124,7.146081,17152000,Hold
1996-12-02,7.174550824088749,7.185939000000001,7.072057240887481,7.185939000000001,64502400,Hold
1996-12-03,7.214410800089452,7.265657234342602,7.043588137840017,7.046435000000001,77563200,Hold
1996-12-04,7.066366722496836,7.072060448613377,6.9297085495767705,6.980955000000001,102542400,Hold
1996-12-05,6.986649636480627,7.07775508746102,6.918320548245333,6.969567,74950400,Hold
1996-12-06,6.78735485658977,7.037894800960534,6.7539009411087,6.963872,110238400,Buy
1996-12-09,7.140387211009174,7.45925617737003,7.106222678899082,7.447868,94718400,Hold
1996-12-10,7.687019541984733,7.704102172055255,7.447867822900763,7.459256,125725600,Hold
1996-12-11,7.379538638680659,7.618690353823088,7.29982140029985,7.595914,113558400,Sell
1996-12-12,7.7439596296296305,7.766735981481482,7.379538,7.379538,78272800,Hold
1996-12-13,7.390927603124999,7.470644849999999,7.2186742116558,7.288433999999999,74532000,Hold
1996-12-16,7.3112089250814325,7.356761628664494,6.969563648208468,6.992339999999999,64883200,Buy
1996-12-17,6.9809533615023485,7.299822356807512,6.958177004694837,7.277046,68944800,Hold
1996-12-18,7.413704214826021,7.538974178517398,7.288434251134644,7.527586,61796800,Hold
1996-12-19,7.652856742268042,7.755350359351989,7.561751304860088,7.7325740000000005,94609600,Hold
1996-12-20,7.789512645739909,7.8009008221225695,7.595913647234678,7.618689999999999,90414400,Hold
1996-12-23,7.664244537313433,7.721185432835822,7.550362746268657,7.63008,36892800,Hold
1996-12-24,7.664244921944036,7.755350359351989,7.573139484536083,7.7325740000000005,16246400,Hold
1996-12-26,7.766736646198831,7.846453884502925,7.755348469298246,7.789513,27905600,Sell
1996-12-27,7.789512765578635,7.812289118694363,7.6542758913186955,7.675631,19079200,Hold
1996-12-30,7.778122604790419,7.8008989520958085,7.6073,7.6073,27279200,Hold
1996-12-31,7.652855963691377,7.675632320726172,7.516197821482602,7.527586,34367200,Hold
1997-01-02,7.573139150076569,7.573139150076569,7.356763745788667,7.436481,54480800,Buy
1997-01-03,7.493423548005909,7.7211871816839,7.47064718463811,7.709799,44131200,Hold
1997-01-06,7.709797358518519,7.766738254814816,7.573139207407408,7.6870210000000005,55948000,Hold
1997-01-07,7.698409282352941,7.7553501794117645,7.595915667647058,7.743962,36880800,Hold
1997-01-08,7.743960299850074,7.765305934231412,7.573137646176911,7.595914,50593600,Hold
1997-01-09,7.6300799696509864,7.6300799696509864,7.49342182094082,7.50481,47763200,Hold
1997-01-10,7.470643821958457,7.687019176557864,7.436479292284867,7.675631,66556800,Hold
1997-01-13,7.755349970149254,7.789514507462687,7.607303641791045,7.63008,50361600,Hold
1997-01-14,7.67563041874085,7.892005756954612,7.67563041874085,7.778124,63728000,Hold
1997-01-15,7.800904453471197,7.8578453618906945,7.687022636632201,7.709799,53058400,Hold
1997-01-16,7.743960581395349,7.937559595930233,7.743960581395349,7.835066,58688000,Hold
1997-01-17,7.800901865136298,7.994500889526543,7.78951368723099,7.9375599999999995,65368800,Hold
1997-01-20,7.926171669421487,8.461416020661156,7.8920071363636355,8.267816999999999,146220800,Hold
1997-01-21,8.256426875,8.660707451921601,8.165321475,8.655013,114592000,Hold
1997-01-22,8.666399880616174,8.973880559691912,8.620847187419768,8.871387,129236800,Sell
1997-01-23,8.939719808707125,9.087766124010555,8.609462643799473,8.632239,105048000,Hold
1997-01-24,8.666401495342217,8.905553179182148,8.598072442816523,8.740425,89817600,Hold
1997-01-27,8.791674538361509,8.8728130393342,8.70056910273082,8.75751,53263200,Hold
1997-01-28,8.96249385359477,8.996658379084966,8.632236773856208,8.711953999999999,64656800,Hold
1997-01-29,8.814449290488431,8.871390177377892,8.723343871465296,8.860002,48933600,Hold
1997-01-30,8.951107906056862,9.224424177997529,8.928331550061806,9.213036,79937600,Hold
1997-01-31,9.281361825980392,9.406631740196078,9.190256433823528,9.29275,86516000,Hold
1997-02-03,9.349693354090354,9.419443660856656,9.213035229548229,9.326917,60804800,Hold
1997-02-04,9.326915945454544,9.406633175757575,9.156093309090908,9.395245,56464000,Sell
1997-02-05,9.395247808132149,9.429412345616266,8.825838850063533,8.962497,110099200,Hold
1997-02-06,8.951103552123552,8.962491724581724,8.746116447876448,8.84861,102122400,Buy
1997-02-07,8.962496150684933,9.156095178082193,8.882778904109589,9.144707,62448000,Hold
