timestamp,close,rsi,williamsR,smaShort,smaLong,emaShort,emaLong,wmaShort,wmaLong,hmaShort,hmaLong,tripleEma,cci,cmo,macd,ppo,roc,cmfi,dmi,psi
2007-07-09T00:00+06:00[Asia/Almaty],31.691090000000002646629582159221,0.40659425679300987,0.5809522925899056,0.2920612176272052,0.30010456469723246,0.2426331342290938,0.28600922227149334,0.2413177064545955,0.29509324665628944,0.03577668395473735,0.21542940133011723,0.23084628355240502,2.8313940543161453,0.2226024859882404,0.1374635509999617,0.4465321105909344,4.173358755711277,0.14664107881714248053656162734235,-0.02908193718075136,30.36916741891826
2007-07-10T00:00+06:00[Asia/Almaty],30.776072999999993129449649131857,-0.00299298010121829,-0.26983910078852436,0.005002885412528063,0.015397426035876863,-0.04016475988143801,-0.0025941868976339026,-0.04934970514936035,0.005684776602753546,-0.2422638473677882,-0.1204965944149203,-0.05221685192973696,0.8786825964484365,0.01488792938071084,0.11562746968013923,0.375608290027581,0.14120475089100473,0.053420199785680043842659217554298,-0.3277139691622375,32.141771305753075
2007-07-11T00:00+06:00[Asia/Almaty],31.035569999999996326778273214586,0.13677643839939835,-0.028556354995251887,0.07408322128447976,0.09890022963973213,0.037047864252026774,0.07503729128123902,0.02104894976461308,0.08192546317961692,-0.09549420945780027,-0.06382754214105955,0.02114626645784248,0.5956597424626016,0.18061165867941406,0.11790235218249924,0.382766446022404,1.0968357320439244,0.082120616261411640096422941086749,-0.49068546048980777,29.990792800043128
2007-07-12T00:00+06:00[Asia/Almaty],31.499887000000001080479705706239,0.17645711710875944,0.4031699488868534,0.1936548745926192,0.24439809284688355,0.15561151653505584,0.2049388629308686,0.13423466957443214,0.2099839314966475,0.07712920319953029,0.053612657821849076,0.12908221966025077,1.4300289081602522,0.20968499411134878,0.15538058374779593,0.5035940634319761,4.47413930744476,0.17217075463515957865178630501119,-0.3176114189585738,30.033812370157328
2007-07-13T00:00+06:00[Asia/Almaty],31.636461000000000609588823863305,0.3193865412747221,0.530157735735911,0.205410933922097,0.27922601952611215,0.1676311612883376,0.22891106984270684,0.1405190399838069,0.23102407115302945,0.08772607282089807,0.061756055043597484,0.12970178461705345,1.65322192263174,0.22026748977189492,0.1938679437063868,0.6271553661254288,3.947561066166538,0.15188575468010466436834423278970,-0.22407235750994547,30.07597154886924
2007-07-16T00:00+06:00[Asia/Almaty],31.534040000000000958380041993223,0.2849612288093397,0.4349257287882685,0.14436460303426607,0.23408386619665655,0.11481978903119223,0.18256949719599522,0.08178845821279215,0.18095022290044638,0.001299871034133313,-0.0029059836135410686,0.06867339470482435,1.359295455200002,0.16638299024394193,0.21364220072572282,0.6900961320322339,3.3812449860946563,0.099870132119375594705618492413582,-0.21005246358083018,32.141771305753075
2007-07-17T00:00+06:00[Asia/Almaty],32.032528000000006329628376988694,0.3750044258775691,0.48020055320723254,0.2535031994144636,0.3704530378524098,0.2273211636648118,0.3105071075852798,0.19032924266457713,0.30515653558955236,0.07639753288005019,0.11125394165486005,0.16723178276144582,2.086108489027218,0.28979776647081495,0.2664656077838843,0.8585170023251638,4.367389833567865,0.0078912991065926842663192559671468,0.0988734437209553,29.990792800043128
2007-07-18T00:00+06:00[Asia/Almaty],32.203220000000001732587406877428,0.41534184392119067,0.6039474489032945,0.25321360203524185,0.40352688333651116,0.23617921757977567,0.3350610308742661,0.19537671571272563,0.32532191649975567,0.04405447769002718,0.11593691700533244,0.16132874195491564,1.4074905971231149,0.27158589201848216,0.3184312787521428,1.0230981655483324,5.645404767943387,0.10701484810587975958445814643690,-0.22989176135229283,30.045967355829717
2007-07-19T00:00+06:00[Asia/Almaty],32.551471999999996853603079216555,0.4901996991998896,0.856420346988416,0.3122130698114048,0.4778304885637967,0.2882317115269069,0.40598278077843697,0.24527309808340883,0.39133057364736623,0.05181207917246828,0.1605914157460947,0.19612756223092276,1.6918711280329637,0.37747617898337,0.3832970633711239,1.2273385231748004,5.731917947426685,0.12070577020732190207949224332762,-0.10002701692030969,30.100038420500578
2007-07-20T00:00+06:00[Asia/Almaty],32.244197999999997250597516540438,0.43604942728479235,0.594513458994327,0.18530261371880477,0.3655078683279093,0.16557753180917478,0.29125530213366163,0.11848494178943125,0.27109069606172465,-0.09556393393339975,0.011224483336750279,0.062359523019353,1.3028335636677093,0.26422755391385555,0.40523789105413055,1.294480123183253,5.568933300645276,0.13834679353077100167740781105104,-0.19767505462593216,32.74952058937267
2007-07-23T00:00+06:00[Asia/Almaty],32.141761999999999943611328490078,0.3225297448380875,0.43668812098247,0.13136183490293174,0.31518894567519573,0.11358360101025604,0.24103099167449515,0.06329662724169034,0.21528440164543566,-0.12016799088248349,-0.06285375470583736,0.0037037098579692654,1.1220064799223388,0.32267614831730496,0.40963836982510027,1.3059513823182787,4.240777937348311,0.081660377795497474626465112739392,-0.19767505462593216,32.69967207029538
2007-07-24T00:00+06:00[Asia/Almaty],31.486236999999999142119122552685,0.12230344074828725,-0.17089690693810922,-0.07933873880620772,0.10385601175523135,-0.078054133306365,0.03505090438184549,-0.13218010874939584,0.003160738835820843,-0.2238258623330602,-0.27385903463172995,-0.18387759178197222,0.3879215200979958,0.1734229235702415,0.35612520225449135,1.135028755319435,3.2474397132913015,0.064134947864488173320679281676086,-0.6714953634612937,32.67438384143777
2007-07-25T00:00+06:00[Asia/Almaty],31.185772000000000048203219193965,-0.017492774853372417,-0.44938824657299103,-0.16294706444977528,-1.653120729345779E-4,-0.14820636879696744,-0.05644278938202764,-0.20265429507487032,-0.09378598599606139,-0.15860242530068053,-0.330566255347965,-0.24315825696402,-0.19747603677840866,0.11764650336634781,0.2861718065538207,0.9124854716205145,2.2848092893889125,0.077510546721441909210175839573114,-0.954607994940831,32.67438384143777
2007-07-26T00:00+06:00[Asia/Almaty],29.669851000000001306489139096811,-0.26187896728145144,-0.7018876443161264,-0.651131963329823,-0.4966243472073841,-0.5641379093720194,-0.5280151708582436,-0.6189840743187499,-0.5716480359568379,-0.3724833495618659,-0.7279540423687948,-0.6250751302311138,-1.6511614718616172,-0.1009998041167464,0.10717562694157086,0.34311062367923734,-2.6439630504585385,0.070630611652030886947051226059420,-0.4311103751232094,32.53262442750832
