timestamp,close,rsi,williamsR,smaShort,smaLong,emaShort,emaLong,wmaShort,wmaLong,hmaShort,hmaLong,tripleEma,cci,cmo,macd,ppo,roc,cmfi,dmi,psi
2000-02-24T00:00+06:00[Asia/Almaty],77.332237000000006332811608444899,-0.2272020941802907,-0.6000003612989491,-0.40064329834400103,-0.45067672897377237,-0.2698616899296662,-0.3431446242179768,-0.2616332664633861,-0.36362329048663705,0.1533009084579475,-0.1719122671437116,-0.19929393397166775,-1.2236171024408302,-0.13972940823590682,-0.5667133242439122,-0.7085169641418616,-7.142718198033418,-0.061404991999579495180751404069007,-0.6128099228782204,75.93257614712644
2000-02-25T00:00+06:00[Asia/Almaty],75.582656999999997537997842300683,-0.25333572105390034,-0.586497380323967,-0.5579666465901929,-0.6520809854771121,-0.42949707343524246,-0.5394136397721385,-0.4004921902408621,-0.5522166221830432,0.032237566429107085,-0.25647356510085223,-0.3253060124810512,-1.5231960080422637,-0.12482892257504656,-0.8307786132059365,-1.0429096920734624,-7.397284250669558,-0.018363996117623455616686494919225,-0.38135953070625295,83.80575736102237
2000-02-28T00:00+06:00[Asia/Almaty],73.133223999999998454768501687795,-0.3005987296590048,-0.9288536362152922,-0.8089107694746231,-0.9559413053550686,-0.6589927737942148,-0.8263033486012171,-0.6085899183182849,-0.8309098873773002,-0.1478364754447862,-0.4192199650511337,-0.5055283132439475,-1.819971721657505,-0.1554806949031932,-1.223596174492925,-1.5454081547476601,-7.8326134079273695,-0.025809378030770519023041542692688,-0.31865379722788834,83.36310963863889
2000-02-29T00:00+06:00[Asia/Almaty],71.908469999999994115569279529154,-0.5623610568181354,-0.8073092957683343,-0.860202652992988,-1.0728370492270365,-0.7112245154719281,-0.9358317528287846,-0.6365060511237587,-0.9307503828534535,-0.11253331002798712,-0.39177523191789715,-0.5063995320637742,-1.8593339748427096,-0.2051500918117088,-1.6151162789258315,-2.053865151123562,-7.802222468880287,-0.028311415579690904996755875285618,-0.14999377924512503,82.59972375557604
2000-03-01T00:00+06:00[Asia/Almaty],70.158905000000004292814992368221,-0.5780560332736128,-0.980645155819982,-1.0052981395115366,-1.267925608412677,-0.8278195641680001,-1.11901899989449,-0.7277465658776613,-1.1034092984796178,-0.09757842809357735,-0.4154087594948534,-0.5625474282491831,-1.7265190055857451,-0.20951164676569753,-2.043023354718839,-2.618931002179714,-10.596368863782015,-0.12493274711609403138021238061972,-0.10558051702354665,81.59396066335938
2000-03-02T00:00+06:00[Asia/Almaty],72.170958999999996308361005503684,-0.5203238605874194,-0.6363630663030297,-0.5939363366364581,-0.8945805654001688,-0.44503529860114355,-0.7491036062640867,-0.3212090581923798,-0.7232064771959735,0.29742126402742997,0.060480523849177244,-0.15651305390802545,-1.3354514629642276,-0.22607891904076105,-2.1944901365541725,-2.828778275853132,-6.151257923136861,-0.075678680736700521421978917789137,-0.07678969409570091,70.02768510286784
2000-03-03T00:00+06:00[Asia/Almaty],75.582656999999997537997842300683,-0.23137234896291314,-0.12258323641535274,-0.04533141996670932,-0.3720902432785499,0.022371750849329144,-0.24435531227896523,0.1624824665592466,-0.20933749037419783,0.5808891479195047,0.5766393795372571,0.2973911198725297,-0.5332836812897945,-0.1931017264841228,-2.0159940125043145,-2.603649082813364,-4.745673903627925,-0.083159929141344034603658658811240,-0.6185265428602066,69.63404044121212
2000-03-06T00:00+06:00[Asia/Almaty],72.127189999999998804014467168599,-0.35986115194537394,-0.6322621914884536,-0.42399530606973646,-0.8304898876980636,-0.38553826278670167,-0.6806866139563449,-0.22780025190614114,-0.6340760148368619,-0.02154155786516897,0.16230176984079556,-0.07576628995670306,-0.8439942289986476,-0.24854038885511529,-2.128822120299961,-2.7633836834420014,-11.913773890884885,-0.15271220064750321051151596333190,-0.3250843642197122,83.58707064084507
2000-03-07T00:00+06:00[Asia/Almaty],72.083449999999999135980033315718,-0.40213583355999016,-0.6387138107615931,-0.3190742812670597,-0.8055264259154339,-0.33155706962411147,-0.6362663142675706,-0.16780328554737292,-0.5785241598512194,-0.10192052508688289,0.16943093549561639,-0.00502947710103002,-0.8901820854777442,-0.22634637556945994,-2.1964493600794563,-2.8648139830301154,-10.825189985336582,-0.16139168086592034432497507079694,-0.3250843642197122,83.30801003685241
2000-03-08T00:00+06:00[Asia/Almaty],74.357956000000001495209289714694,-0.25675562480688086,-0.30322577357660485,0.04559108644675463,-0.4537085601686819,-0.013140068184144536,-0.2878868388911964,0.1437430306545538,-0.2197566636283848,0.14287819225871787,0.4392221555546669,0.29871136500268514,-0.6475618285591974,-0.2669305820359502,-2.0429608287376992,-2.6705850774760527,-6.8022946968634335,-0.10626642506801347960319541098364,-0.3250843642197122,69.63404044121212
2000-03-09T00:00+06:00[Asia/Almaty],75.582656999999997537997842300683,-0.23178875027153856,0.03421975654998588,0.23003498011455145,-0.27761180309270805,0.12616788864000256,-0.11221057040719935,0.2716197827207217,-0.033100278282848256,0.18912867949470333,0.516508099321937,0.4175090497882558,-0.41049271759625244,-0.1978882213506925,-1.8017277306353237,-2.3573328243856304,-9.100468304947851,-0.095912806638164831070063707589470,-0.45323533531058924,69.90522817345854
2000-03-10T00:00+06:00[Asia/Almaty],73.658066000000005146830517333001,-0.2000009460297888,-0.1748953991751625,0.0024704694255752906,-0.5164405055945097,-0.11154229164131442,-0.34854601057266243,0.021312996496055153,-0.2547965970000428,-0.13587946739977938,0.17979745933481156,0.18428490813479004,-0.3989483295849643,-0.2868225260758234,-1.7457235571290708,-2.290212737994419,-10.330164457408566,-0.10883728927142601358185715963393,-0.5649083661792469,83.1934270535332
2000-03-13T00:00+06:00[Asia/Almaty],75.363967999999999847204890102148,-0.08907446461262802,0.4239162914075335,0.2505337055324189,-0.245128644336937,0.09928569958751195,-0.10583460504329825,0.2119903519751521,-0.0020521376537296007,0.024034524178864328,0.2936822052123035,0.3714564897834351,-0.3528326856466034,-0.1633457167286107,-1.545868007434667,-2.0297215682556864,-9.601270591841695,-0.10516596339759522933277725643113,-0.3996668466874387,69.63404044121212
